"seed","fold","rank","feature"
20260628,5,30,"209289_at"
20260628,5,31,"210024_s_at"
20260628,5,32,"209114_at"
20260628,5,33,"218902_at"
20260628,5,34,"218211_s_at"
20260628,5,35,"210074_at"
20260628,5,36,"210052_s_at"
20260628,5,37,"214428_x_at"
20260628,5,38,"202870_s_at"
20260628,5,39,"216237_s_at"
20260628,5,40,"209204_at"
20260628,5,41,"209623_at"
20260628,5,42,"208451_s_at"
20260628,5,43,"219654_at"
20260628,5,44,"201976_s_at"
20260628,5,45,"221524_s_at"
20260628,5,46,"218486_at"
20260628,5,47,"219051_x_at"
20260628,5,48,"209109_s_at"
20260628,5,49,"220625_s_at"
20260628,5,50,"202035_s_at"
20260628,5,51,"213260_at"
20260628,5,52,"213029_at"
20260628,5,53,"207011_s_at"
20260628,5,54,"215034_s_at"
20260628,5,55,"209173_at"
20260628,5,56,"204822_at"
20260628,5,57,"209290_s_at"
20260628,5,58,"201231_s_at"
20260628,5,59,"209791_at"
20260628,5,60,"204799_at"
20260628,5,61,"216603_at"
20260628,5,62,"206373_at"
20260628,5,63,"215945_s_at"
20260628,5,64,"219956_at"
20260628,5,65,"209386_at"
20260628,5,66,"216092_s_at"
20260628,5,67,"203397_s_at"
20260628,5,68,"206194_at"
20260628,5,69,"202341_s_at"
20260628,5,70,"222039_at"
20260628,5,71,"209421_at"
20260628,5,72,"219874_at"
20260628,5,73,"200934_at"
20260628,5,74,"202263_at"
20260628,5,75,"205044_at"
20260628,5,76,"204568_at"
20260628,5,77,"203038_at"
20260628,5,78,"217294_s_at"
20260628,5,79,"212208_at"
20260628,5,80,"209644_x_at"
20260628,5,81,"220425_x_at"
20260628,5,82,"204437_s_at"
20260628,5,83,"209603_at"
20260628,5,84,"202589_at"
20260628,5,85,"218164_at"
20260628,5,86,"214431_at"
20260628,5,87,"221864_at"
20260628,5,88,"201177_s_at"
20260628,5,89,"212638_s_at"
20260628,5,90,"200011_s_at"
20260628,5,91,"209122_at"
20260628,5,92,"222125_s_at"
20260628,5,93,"206391_at"
20260628,5,94,"206869_at"
20260628,5,95,"214109_at"
20260628,5,96,"203126_at"
20260628,5,97,"204623_at"
20260628,5,98,"213249_at"
20260628,5,99,"200052_s_at"
20260628,5,100,"206392_s_at"
20260629,1,1,"204750_s_at"
20260629,1,2,"209623_at"
20260629,1,3,"204825_at"
20260629,1,4,"213134_x_at"
20260629,1,5,"205225_at"
20260629,1,6,"208103_s_at"
20260629,1,7,"203038_at"
20260629,1,8,"215034_s_at"
20260629,1,9,"209114_at"
20260629,1,10,"219752_at"
20260629,1,11,"218236_s_at"
20260629,1,12,"213032_at"
20260629,1,13,"201407_s_at"
20260629,1,14,"214428_x_at"
20260629,1,15,"203702_s_at"
20260629,1,16,"203999_at"
20260629,1,17,"214440_at"
20260629,1,18,"216092_s_at"
20260629,1,19,"209289_at"
20260629,1,20,"208451_s_at"
20260629,1,21,"203693_s_at"
20260629,1,22,"204822_at"
20260629,1,23,"222275_at"
20260629,1,24,"221505_at"
20260629,1,25,"218211_s_at"
20260629,1,26,"209387_s_at"
20260629,1,27,"221524_s_at"
20260629,1,28,"202134_s_at"
20260629,1,29,"205548_s_at"
20260629,1,30,"212099_at"
20260629,1,31,"201563_at"
20260629,1,32,"221934_s_at"
20260629,1,33,"211466_at"
20260629,1,34,"204400_at"
20260629,1,35,"210084_x_at"
20260629,1,36,"213029_at"
20260629,1,37,"200934_at"
20260629,1,38,"209290_s_at"
20260629,1,39,"212492_s_at"
20260629,1,40,"209386_at"
20260629,1,41,"202263_at"
20260629,1,42,"206373_at"
20260629,1,43,"202752_x_at"
20260629,1,44,"210758_at"
20260629,1,45,"218902_at"
20260629,1,46,"202933_s_at"
20260629,1,47,"210024_s_at"
20260629,1,48,"210886_x_at"
20260629,1,49,"209644_x_at"
20260629,1,50,"212956_at"
20260629,1,51,"206391_at"
20260629,1,52,"206392_s_at"
20260629,1,53,"218259_at"
20260629,1,54,"219051_x_at"
20260629,1,55,"206194_at"
20260629,1,56,"219874_at"
20260629,1,57,"205074_at"
20260629,1,58,"221986_s_at"
20260629,1,59,"204623_at"
20260629,1,60,"221872_at"
20260629,1,61,"211467_s_at"
20260629,1,62,"209604_s_at"
20260629,1,63,"204493_at"
20260629,1,64,"215729_s_at"
20260629,1,65,"204315_s_at"
20260629,1,66,"212638_s_at"
20260629,1,67,"207039_at"
20260629,1,68,"221203_s_at"
20260629,1,69,"216603_at"
20260629,1,70,"204061_at"
20260629,1,71,"218886_at"
20260629,1,72,"209191_at"
20260629,1,73,"212265_at"
20260629,1,74,"212960_at"
20260629,1,75,"200718_s_at"
20260629,1,76,"209122_at"
20260629,1,77,"206754_s_at"
20260629,1,78,"210735_s_at"
20260629,1,79,"221523_s_at"
20260629,1,80,"203963_at"
20260629,1,81,"208650_s_at"
20260629,1,82,"200011_s_at"
20260629,1,83,"202932_at"
20260629,1,84,"209204_at"
20260629,1,85,"205201_at"
20260629,1,86,"201938_at"
20260629,1,87,"202341_s_at"
20260629,1,88,"213523_at"
20260629,1,89,"200052_s_at"
20260629,1,90,"220238_s_at"
20260629,1,91,"208872_s_at"
20260629,1,92,"210074_at"
20260629,1,93,"205480_s_at"
20260629,1,94,"209211_at"
20260629,1,95,"215867_x_at"
20260629,1,96,"218394_at"
20260629,1,97,"202762_at"
20260629,1,98,"204304_s_at"
20260629,1,99,"214164_x_at"
20260629,1,100,"205044_at"
20260629,2,1,"205225_at"
20260629,2,2,"212960_at"
20260629,2,3,"212956_at"
20260629,2,4,"214053_at"
20260629,2,5,"204750_s_at"
20260629,2,6,"203702_s_at"
20260629,2,7,"204825_at"
20260629,2,8,"203693_s_at"
20260629,2,9,"204623_at"
20260629,2,10,"221986_s_at"
20260629,2,11,"210052_s_at"
20260629,2,12,"204962_s_at"
20260629,2,13,"200718_s_at"
20260629,2,14,"204822_at"
20260629,2,15,"218211_s_at"
20260629,2,16,"222275_at"
20260629,2,17,"214431_at"
20260629,2,18,"219197_s_at"
20260629,2,19,"202589_at"
20260629,2,20,"218726_at"
20260629,2,21,"206392_s_at"
20260629,2,22,"218755_at"
20260629,2,23,"209604_s_at"
20260629,2,24,"213032_at"
20260629,2,25,"201663_s_at"
20260629,2,26,"205009_at"
20260629,2,27,"209173_at"
20260629,2,28,"222125_s_at"
20260629,2,29,"206373_at"
20260629,2,30,"202580_x_at"
20260629,2,31,"209642_at"
20260629,2,32,"202870_s_at"
20260629,2,33,"215867_x_at"
20260629,2,34,"206194_at"
20260629,2,35,"206869_at"
20260629,2,36,"214164_x_at"
20260629,2,37,"209204_at"
20260629,2,38,"202134_s_at"
20260629,2,39,"202240_at"
20260629,2,40,"212022_s_at"
20260629,2,41,"218009_s_at"
20260629,2,42,"213029_at"
20260629,2,43,"209289_at"
20260629,2,44,"212638_s_at"
20260629,2,45,"205696_s_at"
20260629,2,46,"209290_s_at"
20260629,2,47,"201970_s_at"
20260629,2,48,"214440_at"
20260629,2,49,"210096_at"
20260629,2,50,"205548_s_at"
20260629,2,51,"218164_at"
20260629,2,52,"206391_at"
20260629,2,53,"221872_at"
20260629,2,54,"204767_s_at"
20260629,2,55,"200052_s_at"
20260629,2,56,"221524_s_at"
20260629,2,57,"211466_at"
20260629,2,58,"222118_at"
20260629,2,59,"210735_s_at"
20260629,2,60,"212492_s_at"
20260629,2,61,"204400_at"
20260629,2,62,"203963_at"
20260629,2,63,"222039_at"
20260629,2,64,"216092_s_at"
20260629,2,65,"221934_s_at"
20260629,2,66,"204775_at"
20260629,2,67,"202095_s_at"
20260629,2,68,"203999_at"
20260629,2,69,"213134_x_at"
20260629,2,70,"209122_at"
20260629,2,71,"203066_at"
20260629,2,72,"211714_x_at"
20260629,2,73,"202341_s_at"
20260629,2,74,"214552_s_at"
20260629,2,75,"204203_at"
20260629,2,76,"220540_at"
20260629,2,77,"219051_x_at"
20260629,2,78,"205074_at"
20260629,2,79,"201890_at"
20260629,2,80,"209603_at"
20260629,2,81,"204667_at"
20260629,2,82,"216381_x_at"
20260629,2,83,"201291_s_at"
20260629,2,84,"210084_x_at"
20260629,2,85,"204146_at"
20260629,2,86,"203712_at"
20260629,2,87,"204914_s_at"
20260629,2,88,"200934_at"
20260629,2,89,"214428_x_at"
20260629,2,90,"200711_s_at"
20260629,2,91,"202263_at"
20260629,2,92,"212099_at"
20260629,2,93,"202204_s_at"
20260629,2,94,"208616_s_at"
20260629,2,95,"215034_s_at"
20260629,2,96,"209773_s_at"
20260629,2,97,"208617_s_at"
20260629,2,98,"214109_at"
20260629,2,99,"203476_at"
20260629,2,100,"212441_at"
20260629,3,1,"204750_s_at"
20260629,3,2,"205225_at"
20260629,3,3,"212099_at"
20260629,3,4,"205548_s_at"
20260629,3,5,"210084_x_at"
20260629,3,6,"213134_x_at"
20260629,3,7,"204825_at"
20260629,3,8,"203999_at"
20260629,3,9,"212956_at"
20260629,3,10,"209781_s_at"
20260629,3,11,"209289_at"
20260629,3,12,"218532_s_at"
20260629,3,13,"210052_s_at"
20260629,3,14,"214440_at"
20260629,3,15,"212960_at"
20260629,3,16,"203702_s_at"
20260629,3,17,"209290_s_at"
20260629,3,18,"213029_at"
20260629,3,19,"202870_s_at"
20260629,3,20,"209644_x_at"
20260629,3,21,"219983_at"
20260629,3,22,"213032_at"
20260629,3,23,"206373_at"
20260629,3,24,"204881_s_at"
20260629,3,25,"210085_s_at"
20260629,3,26,"209623_at"
20260629,3,27,"210024_s_at"
20260629,3,28,"200718_s_at"
20260629,3,29,"201976_s_at"
20260629,3,30,"219051_x_at"
20260629,3,31,"209204_at"
20260629,3,32,"220295_x_at"
20260629,3,33,"218211_s_at"
20260629,3,34,"209604_s_at"
20260629,3,35,"215034_s_at"
20260629,3,36,"218902_at"
20260629,3,37,"208022_s_at"
20260629,3,38,"207039_at"
20260629,3,39,"203693_s_at"
20260629,3,40,"201231_s_at"
20260629,3,41,"207030_s_at"
20260629,3,42,"202263_at"
20260629,3,43,"212330_at"
20260629,3,44,"203571_s_at"
20260629,3,45,"202762_at"
20260629,3,46,"214431_at"
20260629,3,47,"212638_s_at"
20260629,3,48,"221677_s_at"
20260629,3,49,"206869_at"
20260629,3,50,"209386_at"
20260629,3,51,"222039_at"
20260629,3,52,"208451_s_at"
20260629,3,53,"214109_at"
20260629,3,54,"203143_s_at"
20260629,3,55,"209832_s_at"
20260629,3,56,"214428_x_at"
20260629,3,57,"206754_s_at"
20260629,3,58,"203066_at"
20260629,3,59,"203692_s_at"
20260629,3,60,"200783_s_at"
20260629,3,61,"218259_at"
20260629,3,62,"204012_s_at"
20260629,3,63,"210735_s_at"
20260629,3,64,"219874_at"
20260629,3,65,"208711_s_at"
20260629,3,66,"204822_at"
20260629,3,67,"209109_s_at"
20260629,3,68,"203963_at"
20260629,3,69,"202240_at"
20260629,3,70,"209114_at"
20260629,3,71,"202107_s_at"
20260629,3,72,"212195_at"
20260629,3,73,"201990_s_at"
20260629,3,74,"204400_at"
20260629,3,75,"209122_at"
20260629,3,76,"214164_x_at"
20260629,3,77,"209603_at"
20260629,3,78,"219498_s_at"
20260629,3,79,"205696_s_at"
20260629,3,80,"203397_s_at"
20260629,3,81,"221203_s_at"
20260629,3,82,"216237_s_at"
20260629,3,83,"221872_at"
20260629,3,84,"213249_at"
20260629,3,85,"216092_s_at"
20260629,3,86,"212692_s_at"
20260629,3,87,"212492_s_at"
20260629,3,88,"201938_at"
20260629,3,89,"205296_at"
20260629,3,90,"201397_at"
20260629,3,91,"220625_s_at"
20260629,3,92,"204315_s_at"
20260629,3,93,"204962_s_at"
20260629,3,94,"205081_at"
20260629,3,95,"202341_s_at"
20260629,3,96,"211233_x_at"
20260629,3,97,"204751_x_at"
20260629,3,98,"202134_s_at"
20260629,3,99,"218236_s_at"
20260629,3,100,"218726_at"
20260629,4,1,"204750_s_at"
20260629,4,2,"204825_at"
20260629,4,3,"205548_s_at"
20260629,4,4,"213134_x_at"
20260629,4,5,"203999_at"
20260629,4,6,"205225_at"
20260629,4,7,"214440_at"
20260629,4,8,"212099_at"
20260629,4,9,"218259_at"
20260629,4,10,"209204_at"
20260629,4,11,"219051_x_at"
20260629,4,12,"212960_at"
20260629,4,13,"209832_s_at"
20260629,4,14,"204822_at"
20260629,4,15,"205696_s_at"
20260629,4,16,"210052_s_at"
20260629,4,17,"216237_s_at"
20260629,4,18,"213032_at"
20260629,4,19,"210084_x_at"
20260629,4,20,"206391_at"
20260629,4,21,"216092_s_at"
20260629,4,22,"221253_s_at"
20260629,4,23,"203693_s_at"
20260629,4,24,"206392_s_at"
20260629,4,25,"212956_at"
20260629,4,26,"209604_s_at"
20260629,4,27,"204493_at"
20260629,4,28,"204012_s_at"
20260629,4,29,"221864_at"
20260629,4,30,"221872_at"
20260629,4,31,"218211_s_at"
20260629,4,32,"203038_at"
20260629,4,33,"214431_at"
20260629,4,34,"218902_at"
20260629,4,35,"201231_s_at"
20260629,4,36,"206869_at"
20260629,4,37,"209623_at"
20260629,4,38,"202870_s_at"
20260629,4,39,"206194_at"
20260629,4,40,"202263_at"
20260629,4,41,"203712_at"
20260629,4,42,"200718_s_at"
20260629,4,43,"50965_at"
20260629,4,44,"209289_at"
20260629,4,45,"200052_s_at"
20260629,4,46,"222275_at"
20260629,4,47,"210074_at"
20260629,4,48,"213564_x_at"
20260629,4,49,"221736_at"
20260629,4,50,"209386_at"
20260629,4,51,"213029_at"
20260629,4,52,"209290_s_at"
20260629,4,53,"209421_at"
20260629,4,54,"209747_at"
20260629,4,55,"204315_s_at"
20260629,4,56,"212492_s_at"
20260629,4,57,"203788_s_at"
20260629,4,58,"203702_s_at"
20260629,4,59,"203066_at"
20260629,4,60,"215034_s_at"
20260629,4,61,"202035_s_at"
20260629,4,62,"218394_at"
20260629,4,63,"209791_at"
20260629,4,64,"218532_s_at"
20260629,4,65,"213702_x_at"
20260629,4,66,"206754_s_at"
20260629,4,67,"205358_at"
20260629,4,68,"209644_x_at"
20260629,4,69,"203418_at"
20260629,4,70,"204775_at"
20260629,4,71,"201970_s_at"
20260629,4,72,"201030_x_at"
20260629,4,73,"218937_at"
20260629,4,74,"209173_at"
20260629,4,75,"219874_at"
20260629,4,76,"203929_s_at"
20260629,4,77,"214164_x_at"
20260629,4,78,"200750_s_at"
20260629,4,79,"217744_s_at"
20260629,4,80,"213249_at"
20260629,4,81,"216685_s_at"
20260629,4,82,"202134_s_at"
20260629,4,83,"214428_x_at"
20260629,4,84,"209464_at"
20260629,4,85,"219741_x_at"
20260629,4,86,"211466_at"
20260629,4,87,"212265_at"
20260629,4,88,"218726_at"
20260629,4,89,"200011_s_at"
20260629,4,90,"220865_s_at"
20260629,4,91,"214109_at"
20260629,4,92,"221934_s_at"
20260629,4,93,"204400_at"
20260629,4,94,"219197_s_at"
20260629,4,95,"221203_s_at"
20260629,4,96,"204962_s_at"
20260629,4,97,"215867_x_at"
20260629,4,98,"221524_s_at"
20260629,4,99,"204605_at"
20260629,4,100,"202341_s_at"
20260629,5,1,"210084_x_at"
20260629,5,2,"204825_at"
20260629,5,3,"210052_s_at"
20260629,5,4,"221524_s_at"
20260629,5,5,"222039_at"
20260629,5,6,"204750_s_at"
20260629,5,7,"203693_s_at"
20260629,5,8,"219051_x_at"
20260629,5,9,"205548_s_at"
20260629,5,10,"209204_at"
20260629,5,11,"205225_at"
20260629,5,12,"203999_at"
20260629,5,13,"204822_at"
20260629,5,14,"213134_x_at"
20260629,5,15,"200934_at"
20260629,5,16,"222275_at"
20260629,5,17,"212099_at"
20260629,5,18,"202107_s_at"
20260629,5,19,"202589_at"
20260629,5,20,"201231_s_at"
20260629,5,21,"212956_at"
20260629,5,22,"200718_s_at"
20260629,5,23,"214440_at"
20260629,5,24,"209408_at"
20260629,5,25,"216237_s_at"
20260629,5,26,"212960_at"
20260629,5,27,"202870_s_at"
20260629,5,28,"209832_s_at"
20260629,5,29,"204400_at"
20260629,5,30,"200011_s_at"
20260629,5,31,"218726_at"
20260629,5,32,"218902_at"
20260629,5,33,"216092_s_at"
20260629,5,34,"203418_at"
20260629,5,35,"212638_s_at"
20260629,5,36,"209604_s_at"
20260629,5,37,"221986_s_at"
20260629,5,38,"201663_s_at"
20260629,5,39,"214431_at"
20260629,5,40,"209644_x_at"
20260629,5,41,"209122_at"
20260629,5,42,"203397_s_at"
20260629,5,43,"220295_x_at"
20260629,5,44,"212022_s_at"
20260629,5,45,"218542_at"
20260629,5,46,"218532_s_at"
20260629,5,47,"201930_at"
20260629,5,48,"206373_at"
20260629,5,49,"206194_at"
20260629,5,50,"208451_s_at"
20260629,5,51,"205339_at"
20260629,5,52,"221203_s_at"
20260629,5,53,"214428_x_at"
20260629,5,54,"204962_s_at"
20260629,5,55,"205683_x_at"
20260629,5,56,"204767_s_at"
20260629,5,57,"219956_at"
20260629,5,58,"203038_at"
20260629,5,59,"213032_at"
20260629,5,60,"221207_s_at"
20260629,5,61,"204493_at"
20260629,5,62,"221864_at"
20260629,5,63,"209289_at"
20260629,5,64,"201970_s_at"
20260629,5,65,"203702_s_at"
20260629,5,66,"218211_s_at"
20260629,5,67,"202134_s_at"
20260629,5,68,"212330_at"
20260629,5,69,"222068_s_at"
20260629,5,70,"216603_at"
20260629,5,71,"221677_s_at"
20260629,5,72,"203226_s_at"
20260629,5,73,"209623_at"
20260629,5,74,"214164_x_at"
20260629,5,75,"201664_at"
20260629,5,76,"201177_s_at"
20260629,5,77,"210074_at"
20260629,5,78,"218350_s_at"
20260629,5,79,"218755_at"
20260629,5,80,"221253_s_at"
20260629,5,81,"221872_at"
20260629,5,82,"217744_s_at"
20260629,5,83,"204023_at"
20260629,5,84,"209290_s_at"
20260629,5,85,"202263_at"
20260629,5,86,"204240_s_at"
20260629,5,87,"214053_at"
20260629,5,88,"203929_s_at"
20260629,5,89,"221046_s_at"
20260629,5,90,"219874_at"
20260629,5,91,"206391_at"
20260629,5,92,"203712_at"
20260629,5,93,"203571_s_at"
20260629,5,94,"218034_at"
20260629,5,95,"210024_s_at"
20260629,5,96,"201555_at"
20260629,5,97,"218355_at"
20260629,5,98,"213029_at"
20260629,5,99,"208549_x_at"
20260629,5,100,"218236_s_at"
20260630,1,1,"205225_at"
20260630,1,2,"204750_s_at"
20260630,1,3,"214440_at"
20260630,1,4,"204825_at"
20260630,1,5,"210084_x_at"
20260630,1,6,"212956_at"
20260630,1,7,"205548_s_at"
20260630,1,8,"213134_x_at"
20260630,1,9,"212960_at"
20260630,1,10,"202870_s_at"
20260630,1,11,"203999_at"
20260630,1,12,"203788_s_at"
20260630,1,13,"204822_at"
20260630,1,14,"210052_s_at"
20260630,1,15,"219051_x_at"
20260630,1,16,"212099_at"
20260630,1,17,"209408_at"
20260630,1,18,"209604_s_at"
20260630,1,19,"214431_at"
20260630,1,20,"203929_s_at"
20260630,1,21,"203693_s_at"
20260630,1,22,"208451_s_at"
20260630,1,23,"209623_at"
20260630,1,24,"204962_s_at"
20260630,1,25,"202035_s_at"
20260630,1,26,"206391_at"
20260630,1,27,"214428_x_at"
20260630,1,28,"222275_at"
20260630,1,29,"204315_s_at"
20260630,1,30,"209781_s_at"
20260630,1,31,"219197_s_at"
20260630,1,32,"209204_at"
20260630,1,33,"214053_at"
20260630,1,34,"212196_at"
20260630,1,35,"214109_at"
20260630,1,36,"216092_s_at"
20260630,1,37,"209603_at"
20260630,1,38,"203418_at"
20260630,1,39,"202134_s_at"
20260630,1,40,"222039_at"
20260630,1,41,"212492_s_at"
20260630,1,42,"218355_at"
20260630,1,43,"213032_at"
20260630,1,44,"220625_s_at"
20260630,1,45,"209290_s_at"
20260630,1,46,"202589_at"
20260630,1,47,"218211_s_at"
20260630,1,48,"218976_at"
20260630,1,49,"200718_s_at"
20260630,1,50,"206754_s_at"
20260630,1,51,"214164_x_at"
20260630,1,52,"203963_at"
20260630,1,53,"212022_s_at"
20260630,1,54,"206392_s_at"
20260630,1,55,"218236_s_at"
20260630,1,56,"207134_x_at"
20260630,1,57,"221986_s_at"
20260630,1,58,"212195_at"
20260630,1,59,"210735_s_at"
20260630,1,60,"209289_at"
20260630,1,61,"206373_at"
20260630,1,62,"218726_at"
20260630,1,63,"221872_at"
20260630,1,64,"215867_x_at"
20260630,1,65,"221864_at"
20260630,1,66,"204767_s_at"
20260630,1,67,"212638_s_at"
20260630,1,68,"209173_at"
20260630,1,69,"213029_at"
20260630,1,70,"203702_s_at"
20260630,1,71,"210074_at"
20260630,1,72,"218259_at"
20260630,1,73,"205201_at"
20260630,1,74,"209122_at"
20260630,1,75,"221046_s_at"
20260630,1,76,"201938_at"
20260630,1,77,"222125_s_at"
20260630,1,78,"204600_at"
20260630,1,79,"201231_s_at"
20260630,1,80,"221203_s_at"
20260630,1,81,"219752_at"
20260630,1,82,"221436_s_at"
20260630,1,83,"209644_x_at"
20260630,1,84,"203066_at"
20260630,1,85,"216603_at"
20260630,1,86,"208305_at"
20260630,1,87,"218009_s_at"
20260630,1,88,"221253_s_at"
20260630,1,89,"206194_at"
20260630,1,90,"218542_at"
20260630,1,91,"203130_s_at"
20260630,1,92,"204623_at"
20260630,1,93,"202107_s_at"
20260630,1,94,"201663_s_at"
20260630,1,95,"212660_at"
20260630,1,96,"212219_at"
20260630,1,97,"211235_s_at"
20260630,1,98,"220239_at"
20260630,1,99,"218755_at"
20260630,1,100,"209791_at"
20260630,2,1,"204750_s_at"
20260630,2,2,"204825_at"
20260630,2,3,"210084_x_at"
20260630,2,4,"219874_at"
20260630,2,5,"206373_at"
20260630,2,6,"205225_at"
20260630,2,7,"203038_at"
20260630,2,8,"209644_x_at"
20260630,2,9,"203999_at"
20260630,2,10,"213134_x_at"
20260630,2,11,"209122_at"
20260630,2,12,"218902_at"
20260630,2,13,"219051_x_at"
20260630,2,14,"205548_s_at"
20260630,2,15,"221872_at"
20260630,2,16,"203693_s_at"
20260630,2,17,"213032_at"
20260630,2,18,"204822_at"
20260630,2,19,"216237_s_at"
20260630,2,20,"216685_s_at"
20260630,2,21,"222275_at"
20260630,2,22,"207039_at"
20260630,2,23,"204400_at"
20260630,2,24,"209832_s_at"
20260630,2,25,"206391_at"
20260630,2,26,"221524_s_at"
20260630,2,27,"200718_s_at"
20260630,2,28,"210052_s_at"
20260630,2,29,"203702_s_at"
20260630,2,30,"202263_at"
20260630,2,31,"212099_at"
20260630,2,32,"204315_s_at"
20260630,2,33,"209289_at"
20260630,2,34,"202134_s_at"
20260630,2,35,"215034_s_at"
20260630,2,36,"209204_at"
20260630,2,37,"201231_s_at"
20260630,2,38,"209604_s_at"
20260630,2,39,"206869_at"
20260630,2,40,"208711_s_at"
20260630,2,41,"209781_s_at"
20260630,2,42,"213029_at"
20260630,2,43,"206392_s_at"
20260630,2,44,"212956_at"
20260630,2,45,"221203_s_at"
20260630,2,46,"202870_s_at"
20260630,2,47,"212330_at"
20260630,2,48,"214431_at"
20260630,2,49,"212960_at"
20260630,2,50,"218259_at"
20260630,2,51,"205696_s_at"
20260630,2,52,"219752_at"
20260630,2,53,"205357_s_at"
20260630,2,54,"203397_s_at"
20260630,2,55,"214109_at"
20260630,2,56,"209290_s_at"
20260630,2,57,"218532_s_at"
20260630,2,58,"200052_s_at"
20260630,2,59,"214053_at"
20260630,2,60,"218726_at"
20260630,2,61,"218856_at"
20260630,2,62,"209747_at"
20260630,2,63,"214440_at"
20260630,2,64,"210074_at"
20260630,2,65,"208616_s_at"
20260630,2,66,"204775_at"
20260630,2,67,"212638_s_at"
20260630,2,68,"207076_s_at"
20260630,2,69,"205201_at"
20260630,2,70,"204493_at"
20260630,2,71,"204751_x_at"
20260630,2,72,"218236_s_at"
20260630,2,73,"210024_s_at"
20260630,2,74,"203418_at"
20260630,2,75,"203256_at"
20260630,2,76,"222039_at"
20260630,2,77,"218755_at"
20260630,2,78,"218211_s_at"
20260630,2,79,"209623_at"
20260630,2,80,"219686_at"
20260630,2,81,"216092_s_at"
20260630,2,82,"204962_s_at"
20260630,2,83,"221986_s_at"
20260630,2,84,"214428_x_at"
20260630,2,85,"202483_s_at"
20260630,2,86,"201990_s_at"
20260630,2,87,"204304_s_at"
20260630,2,88,"206194_at"
20260630,2,89,"221207_s_at"
20260630,2,90,"202107_s_at"
20260630,2,91,"208712_at"
20260630,2,92,"222118_at"
20260630,2,93,"213523_at"
20260630,2,94,"206023_at"
20260630,2,95,"201755_at"
20260630,2,96,"205107_s_at"
20260630,2,97,"209341_s_at"
20260630,2,98,"201754_at"
20260630,2,99,"207011_s_at"
20260630,2,100,"212492_s_at"
20260630,3,1,"204750_s_at"
20260630,3,2,"204825_at"
20260630,3,3,"210052_s_at"
20260630,3,4,"209204_at"
20260630,3,5,"205225_at"
20260630,3,6,"221986_s_at"
20260630,3,7,"209623_at"
20260630,3,8,"212960_at"
20260630,3,9,"203358_s_at"
20260630,3,10,"203693_s_at"
20260630,3,11,"218211_s_at"
20260630,3,12,"212956_at"
20260630,3,13,"201938_at"
20260630,3,14,"212022_s_at"
20260630,3,15,"216092_s_at"
20260630,3,16,"221524_s_at"
20260630,3,17,"204822_at"
20260630,3,18,"201231_s_at"
20260630,3,19,"205074_at"
20260630,3,20,"200011_s_at"
20260630,3,21,"200718_s_at"
20260630,3,22,"202589_at"
20260630,3,23,"208022_s_at"
20260630,3,24,"213134_x_at"
20260630,3,25,"214164_x_at"
20260630,3,26,"210735_s_at"
20260630,3,27,"202870_s_at"
20260630,3,28,"204623_at"
20260630,3,29,"202933_s_at"
20260630,3,30,"215867_x_at"
20260630,3,31,"203038_at"
20260630,3,32,"218726_at"
20260630,3,33,"206194_at"
20260630,3,34,"205548_s_at"
20260630,3,35,"214440_at"
20260630,3,36,"222118_at"
20260630,3,37,"203702_s_at"
20260630,3,38,"219197_s_at"
20260630,3,39,"202412_s_at"
20260630,3,40,"218009_s_at"
20260630,3,41,"200670_at"
20260630,3,42,"209644_x_at"
20260630,3,43,"212099_at"
20260630,3,44,"212638_s_at"
20260630,3,45,"202263_at"
20260630,3,46,"200934_at"
20260630,3,47,"219874_at"
20260630,3,48,"201663_s_at"
20260630,3,49,"219051_x_at"
20260630,3,50,"218886_at"
20260630,3,51,"216237_s_at"
20260630,3,52,"214431_at"
20260630,3,53,"218902_at"
20260630,3,54,"200960_x_at"
20260630,3,55,"218542_at"
20260630,3,56,"222039_at"
20260630,3,57,"222275_at"
20260630,3,58,"203963_at"
20260630,3,59,"211714_x_at"
20260630,3,60,"214428_x_at"
20260630,3,61,"209289_at"
20260630,3,62,"210084_x_at"
20260630,3,63,"221203_s_at"
20260630,3,64,"204012_s_at"
20260630,3,65,"201584_s_at"
20260630,3,66,"204023_at"
20260630,3,67,"203999_at"
20260630,3,68,"201407_s_at"
20260630,3,69,"213029_at"
20260630,3,70,"213523_at"
20260630,3,71,"213032_at"
20260630,3,72,"209290_s_at"
20260630,3,73,"200755_s_at"
20260630,3,74,"209781_s_at"
20260630,3,75,"208451_s_at"
20260630,3,76,"213476_x_at"
20260630,3,77,"219956_at"
20260630,3,78,"201560_at"
20260630,3,79,"200783_s_at"
20260630,3,80,"203929_s_at"
20260630,3,81,"208872_s_at"
20260630,3,82,"204962_s_at"
20260630,3,83,"201930_at"
20260630,3,84,"208682_s_at"
20260630,3,85,"210074_at"
20260630,3,86,"218755_at"
20260630,3,87,"209604_s_at"
20260630,3,88,"206392_s_at"
20260630,3,89,"204605_at"
20260630,3,90,"203418_at"
20260630,3,91,"202911_at"
20260630,3,92,"215034_s_at"
20260630,3,93,"203476_at"
20260630,3,94,"209832_s_at"
20260630,3,95,"204203_at"
20260630,3,96,"202107_s_at"
20260630,3,97,"216603_at"
20260630,3,98,"218259_at"
20260630,3,99,"206869_at"
20260630,3,100,"204315_s_at"
20260630,4,1,"204400_at"
20260630,4,2,"204825_at"
